AlumBand,TransFreq,Date,Fate,Lat1,Long1,Bear1,Lat2,Long2,Bear2,Lat3,Long3,Bear3,Notes,Recovered,Downloaded,
272,149.564,4/16/2018,L,488936.00000,4981328.00000,240,489786,4981163,155,490955,4980835,98,,,,
272,149.564,4/19/2018,L,,,,,,,,,,,,,
272,149.564,5/2/2018,L,491990.00000,4980827.00000,106,492122,4982188,126,492510,4980816,70,,,,
272,149.564,5/3/2018,L,493190.00000,4980445.00000,34,493182,4980769,142,493294,4980777,234,,,,
272,149.564,5/7/2018,L,,,,,,,,,,,,,
272,149.564,5/11/2018,L,44.97928,-69.08638,24,44.98026,69.08621,157,44.98018,69.08574,250,,,,
272,149.564,5/15/2018,L,44.97928,-69.08638,30,44.98026,69.08621,168,44.98018,69.08574,245,,,,
272,149.564,5/17/2018,L,44.97928,-69.08638,21,44.98026,69.08621,150,44.98018,69.08574,248,,,,
272,149.564,5/19/2018,L,44.97928,-69.08638,38,44.98026,69.08621,165,44.98018,69.08574,248,,,,
272,149.564,5/22/2018,L,44.97928,-69.08638,28,44.98026,69.08621,162,44.98018,69.08574,256,,,,
272,149.564,5/24/2018,L,44.98052,-69.08539,194,,,,,,,BIRD MOVING AWAY FROM ME,,,
272,149.564,5/26/2018,L,44.97928,-69.08638,22,44.98026,69.08621,154,44.98018,69.08574,250,,,,
272,149.564,5/28/2018,L,44.97928,-69.08638,24,44.98026,69.08621,150,44.98018,69.08574,246,,,,
272,149.564,5/30/2018,D,44.98087,-69.08152,0,,,,,,,FLIGHT AND TAIL FEATHERS FOUND ON TRAIL NEAR HEN'S NORMAL AREA. COLLAR FOUND ~.25 MILES INTO THE SWAMP. TEETH MARKS ON ANTENNA,Y,,
275,149.494,2/22/2018,L,44.98483,-69.13674,,,,,,,,,,,
275,149.494,3/1/2018,NA,,,,,,,,,,,,,
275,149.494,3/7/2018,L,44.98497,-69.13661,,,,,,,,,,,
275,149.494,3/17/2018,L,49.98475,-69.13670,,,,,,,,,,,
275,149.494,3/20/2018,L,44.98483,-69.13679,E,,,,,,,,,,
275,149.494,3/29/2018,L,44.95193,-69.12563,,,,,,,,,,,
275,149.494,4/3/2018,L,44.98490,-69.13654,NE,,,,,,,,,,
275,149.494,4/9/2018,L,44.98491,-69.13672,S,,,,,,,,,,
275,149.494,4/16/2018,L,488936.00000,4981328.00000,92,489786,4981163,106,490955,4980835,27,,,,
275,149.494,4/19/2018,L,,,,,,,,,,,,,
275,149.494,5/2/2018,L,491990.00000,4980827.00000,325,491683,4981323,316,491062,4981984,358,,,,
275,149.494,5/3/2018,L,491080.00000,4982309.00000,202,491079,4982277,244,491104,4982210,335,,,,
275,149.494,5/7/2018,L,44.99471,-69.11041,263,44.995,69.11157,184,,,,,,,
275,149.494,5/7/2018,L,,,,,,,,,,,,,
275,149.494,5/9/2018,L,44.99478,-69.10819,46,,,,,,,MOVING,,,
275,149.494,5/11/2018,L,44.99432,-69.11280,164,44.99406,69.11397,136,,,,,,,
275,149.494,5/15/2018,L,44.99432,-69.11280,198,,,,,,,,,,
275,149.494,5/17/2018,L,44.99234,-69.11422,103,,,,,,,MOVING,,,
275,149.494,5/19/2018,L,44.99234,-69.11422,288,44.99219,69.11523,56,,,,,,,
275,149.494,5/22/2018,L,44.99145,-69.11467,124,44.99192,69.11416,185,44.99123,69.11405,4,,,,
275,149.494,5/24/2018,L,44.99397,-69.11446,12,,,,,,,VISUAL AT 30 YARDS,,,
275,149.494,5/26/2018,L,44.99133,-69.11439,71,44.99197,69.11407,180,44.99152,69.1132,6,,,,
275,149.494,5/28/2018,L,44.99133,-69.11439,94,44.99197,69.11407,163,44.99152,69.1132,30,,,,
275,149.494,5/30/2018,L,44.99133,-69.11439,88,44.99197,69.11407,152,44.99152,69.1132,25,,,,
275,149.494,6/4/2018,L,44.99133,-69.11439,72,44.99197,69.11407,178,44.99152,69.1132,6,,,,
275,149.494,6/6/2018,L,44.99133,-69.11439,70,44.99197,69.11407,180,44.99152,69.1132,6,,,,
275,149.494,6/8/2018,L,44.99239,-69.11243,0,,,,,,,FLUSHED- HEN GAVE BROKEN WING AND CLUCKED A LOT. SEARCHED AREA- FOUND NOTHING,,,
275,149.494,6/11/2018,L,44.99290,-69.11030,0,,,,,,,FLUSHED OFF NEST,,,
275,149.494,6/12/2018,L,44.99294,-69.10979,278,,,,,,,,,,
275,149.494,6/14/2018,L,44.99294,-69.10979,278,,,,,,,,,,
275,149.494,6/16/2018,L,44.99294,-69.10979,278,,,,,,,,,,
275,149.494,6/18/2018,L,44.99454,-69.10960,43,44.99459,69.10941,321,,,,NEST DEPREDATED,,,
275,149.494,6/20/2018,L,44.99476,-69.10825,32,44.99511,69.10634,332,,,,,,,
275,149.494,6/22/2018,L,44.99551,-69.10723,28,44.99614,69.10767,96,,,,,,,
275,149.494,6/25/2018,L,44.99551,-69.10723,28,44.99614,69.10767,92,44.99604,69.10676,348,,,,
275,149.494,6/29/2018,L,44.99613,-69.10710,0,,,,,,,Flushed from nest,,,
275,149.494,6/30/2018,L,44.99594,-69.10699,343,,,,,,,,,,
275,149.494,7/3/2018,L,44.99594,-69.10699,343,,,,,,,,,,
275,149.495,7/4/2018,L,44.99746,-69.11182,140,,,,,,,,,,
275,149.495,7/9/2018,L,44.99830,-69.10812,180,,,,,,,,,,
275,149.495,7/16/2018,L,44.99778,-69.11105,140,,,,,,,,,,
275,149.495,7/26/2018,L,44.99467,-69.11036,113,,,,,,,w another hen and poults,,,
275,149.495,7/31/2018,L,44.99460,-69.11029,252,,,,,,,,,,
275,149.495,8/10/2018,L,44.99615,-69.10756,194,,,,,,,,,,
275,149.495,8/13/2018,L,44.99775,-69.11100,280,,,,,,,,,,
275,149.495,8/22/2018,L,44.99832,-69.10695,180,,,,,,,,,,
275,149.495,8/27/2018,L,,,,,,,,,,,,,
275,149.495,9/3/2018,L,44.99763,-69.11177,230,,,,,,,,,,
275,149.495,9/10/2018,L,44.99771,-69.11173,320,,,,,,,,,,
275,149.495,9/18/2018,L,44.99765,-69.11179,150,,,,,,,,,,
275,149.495,9/24/2018,L,44.99734,-69.11172,24,,,,,,,,,,
275,149.495,10/1/2018,L,44.99449,-69.11018,230,,,,,,,,,,
275,149.495,10/12/2018,L,44.99761,-69.11178,40,,,,,,,,,,
275,149.495,10/15/2018,L,44.99749,-69.11810,86,,,,,,,,,,
275,149.495,10/22/2018,L,44.99741,-69.11180,206,,,,,,,,,,
275,149.495,10/30/2018,L,44.99762,-69.11180,180,,,,,,,,,,
275,149.495,11/5/2018,L,44.99748,-69.11180,201,,,,,,,,,,
275,149.495,11/12/2018,L,44.99736,-69.11170,185,,,,,,,,,,
275,149.495,11/21/2018,L,44.99771,-69.11171,240,,,,,,,,,,
275,149.495,11/26/2018,L,44.99827,-69.10805,190,,,,,,,,,,
275,149.495,12/2/2018,L,44.99735,-69.11169,148,,,,,,,,,,
275,149.495,12/10/2018,L,44.99836,-69.10745,179,,,,,,,,,,
275,149.495,12/20/2018,L,44.99841,-69.10727,170,,,,,,,in field with about 20 birds,,,
275,149.493,12/24/2018,L,44.99847,-69.10669,,,,,,,,,,,
275,149.493,12/31/2018,L,44.99939,-69.10039,255,,,,,,,,,,
275,149.493,1/10/2019,L,44.99781,-69.11098,-,,,,,,,"Saw flock, couldn't identify individual",,,
275,149.494,1/17/2019,L,44.99933,-69.10114,309,,,,,,,,,,
275,149.494,1/25/2019,L,44.99933,-69.10114,254,,,,,,,,,,
275,149.494,1/29/2019,L,44.99933,-69.10114,267,,,,,,,,,,
275,149.494,2/20/2019,L,44.99552,-69.11076,228,,,,,,,,,,
275,149.494,2/27/2019,L,44.99552,-69.11076,,Saw Flock,,,,,,,,,
275,149.494,3/6/2019,L,44.99552,-69.11076,302,,,,,,,,,,
275,149.494,3/14/2019,L,44.99552,-69.11076,,Saw Flock,,,,,,,,,
275,149.494,3/18/2019,L,44.99552,-69.11076,,Saw Flock,,,,,,,,,
275,149.494,3/26/2019,L,44.99552,-69.11076,136,,,,,,,,,,
275,149.494,4/10/2019,L,44.99838,-69.10691,106,,,,,,,,,,
275,149.494,4/17/2019,L,44.99552,-69.11076,154,,,,,,,,,,
275,149.494,4/25/2019,L,44.99552,-69.11076,180,,,,,,,,,,
275,149.494,4/30/2019,L,44.99552,-69.11076,192,,,,,,,,,,
275,149.494,5/6/2019,L,44.99348,-69.09697,200,,,,,,,Hunter Present. Do no Disturbe,,,
275,149.494,5/11/2019,L,44.99555,-69.10590,82,44.9958,69.10599,137,,,,,,,
275,149.494,5/13/2019,L,44.99555,-69.10590,82,44.99584,-69.1054,311,-44.99603,69.10565,218,,,,
275,149.494,5/16/2019,L,44.99555,-69.10590,92,,,,,,,,,,
275,149.494,5/21/2019,L,44.99680,-69.09714,298,,,,,,,"I believe she was nesting, but lost nest. I had 3 GREAT points on her potential nest area, but was unable to find nest bowl or remnants of eggs. There were torential downpours yesterday",,,
275,149.494,5/23/2019,L,44.99660,-69.10099,160,,,,,,,,,,
275,149.494,5/27/2019,L,44.99352,-69.09700,298,,,,,,,,,,
275,149.494,5/30/2019,L,44.99087,-69.09693,visual,,,,,,,~20 feet in the woods,,,
275,149.494,6/3/2019,L,44.99196,-69.09815,270,,,,,,,,,,
275,149.494,6/5/2019,L,44.99041,-69.09027,98,44.99035,69.09014,28,44.9904,69.08986,300,,,,
275,149.494,6/10/2019,L,44.99040,-69.08986,300,,,,,,,,,,
275,149.494,6/13/2019,L,44.99040,-69.08986,300,,,,,,,,,,
275,149.494,6/18/2019,L,44.99047,-69.09016,flushed,,,,,,,flushed and floated eggs,,,
275,149.494,6/19/2019,L,44.99344,-69.09714,172,,,,,,,abandoned nest?,,,
275,149.494,6/20/2019,L,44.99201,-69.09805,228,,,,,,,Nest abandoned. Eggs are wet and cold,,,
275,149.494,6/24/2019,L,44.99183,-69.09838,288,,,,,,,,,,
275,149.494,6/27/2019,L,44.99267,-69.09229,204,,,,,,,,,,
275,149.492,7/2/2019,L,45.00199,-69.10355,283,,,,,,,,,,
275,149.492,7/4/2019,L,45.00214,-69.10368,244,,,,,,,,,,
275,149.492,7/8/2019,L,45.00657,-69.10956,261,,,,,,,,,,
275,149.492,7/17/2019,L,44.99932,-69.10028,50,,,,,,,,,,
275,149.492,7/22/2019,L,45.00404,-69.09763,,,,,,,,,,,
275,149.492,8/2/2019,L,44.99942,-69.10037,10,,,,,,,,,,
275,149.492,8/6/2019,L,44.99940,-69.10034,345,,,,,,,,,,
275,149.492,8/14/2019,L,44.99943,-69.10040,19,,,,,,,,,,
275,149.492,8/20/2019,L,44.99794,-69.09852,30,,,,,,,,,,
275,149.492,8/26/2019,L,44.99788,-69.09847,302,,,,,,,,,,
275,149.492,9/6/2019,L,44.99786,-69.09849,310,,,,,,,,,,
275,149.492,9/9/2019,L,44.99790,-69.09851,12,,,,,,,,,,
275,149.492,9/23/2019,L,44.99789,-69.09843,304,,,,,,,,,,
275,149.492,10/16/2019,L,44.99942,-69.10039,255,,,,,,,,,,
275,149.492,10/21/2019,L,44.98928,-69.08804,258,,,,,,,,,,
275,149.492,10/21/2019,L,44.98928,-69.08804,258,,,,,,,,,,
275,149.492,11/4/2019,L,44.98955,-69.08839,288,,,,,,,,,,
275,149.492,11/18/2019,L,44.99183,-69.09120,224,,,,,,,,,,
275,149.492,12/11/2019,D,44.99765,-69.11186,286,,,,,,,,,,
275,149.492,12/11/2019,,44.99765,-69.11186,286,,,,,,,,,,
280,149.140,2/22/2018,L,44.98483,-69.13674,,,,,,,,,,,
280,149.140,3/1/2018,L,44.98471,-69.13633,,,,,,,,,,,
280,149.140,3/7/2018,L,44.98497,-69.13661,,,,,,,,,,,
280,149.140,3/17/2018,L,49.98475,-69.13670,,,,,,,,,,,
280,149.140,3/20/2018,L,44.98483,-69.13679,SE,,,,,,,,,,
280,149.140,3/29/2018,L,44.98477,-69.13664,,,,,,,,,,,
280,149.140,4/3/2018,NA,44.98490,-69.13654,SW,,,,,,,,,,
280,149.140,4/9/2018,NA,44.98491,-69.13672,N,,,,,,,,,,
280,149.14,4/16/2018,L,489091.00000,4982245.00000,38,,,,,,,,,,
280,149.140,4/19/2018,NA,44.99474,-69.05882,N,,,,,,,,,Y,
280,149.14,4/19/2018,L,491429.00000,4984255.00000,228,,,,,,,,,,
280,149.14,4/23/2018,L,495296.00000,4983589.00000,,,,,,,,,,,
280,149.14,4/25/2018,L,495296.00000,4983589.00000,,,,,,,,,,,
280,149.14,4/28/2018,L,495296.00000,4983589.00000,,,,,,,,,,,
280,149.14,5/1/2018,L,495296.00000,4983589.00000,,,,,,,,,,,
280,149.14,5/3/2018,L,495296.00000,4983589.00000,,,,,,,,,,,
280,149.14,5/4/2018,L,45.00875,-69.06519,240,,,,,,,downloaded,,,
280,149.14,5/7/2018,L,495296.00000,4983589.00000,,,,,,,,,,,
280,149.14,5/8/2018,L,45.00801,-69.06192,210,,,,,,,Downloaded,,,
280,149.14,5/17/2018,L,45.00311,-69.06280,,,,,,,,,,,
280,149.14,5/24/2018,L,45.00606,-69.06463,,,,,,,,downloaded,,,
280,149.14,5/31/2018,L,45.00605,-69.06463,,,,,,,,downloaded,,,
280,149.14,6/6/2018,L,45.00453,-69.05330,,,,,,,,"downloaded, off nest",,,
280,149.14,6/15/2018,L,45.00163,-69.06576,,,,,,,,downloaded,,,
280,149.14,6/21/2018,L,45.00226,-69.06577,,,,,,,,downloaded,,,
280,149.14,6/29/2018,L,,,,,,,,,,,,,
280,149.141,7/4/2018,L,45.00788,-69.06194,200,,,,,,,,,,
280,149.141,7/9/2018,L,45.00787,-69.06194,220,,,,,,,,,,
280,149.141,7/16/2018,L,45.00215,-69.06346,,,,,,,,,,,
280,149.141,7/26/2018,L,45.00360,-69.05731,184,,,,,,,,,,
280,149.141,7/31/2018,L,45.00198,-69.06388,353,,,,,,,,,,
280,149.141,8/10/2018,L,45.00247,-69.06092,250,,,,,,,,,,
280,149.141,8/13/2018,L,45.00783,-69.06189,230,,,,,,,,,,
280,149.141,8/22/2018,L,,,,,,,,,,,,,
280,149.141,8/27/2018,L,,,,,,,,,,,,,
280,149.141,9/3/2018,L,45.00783,-69.06189,240,,,,,,,,,,
280,149.141,9/10/2018,L,45.00781,-69.06194,270,,,,,,,,,,
280,149.141,9/18/2018,L,45.00780,-69.06187,280,,,,,,,,,,
280,149.141,9/24/2018,,,,,,,,,,,,,,
280,149.141,10/1/2018,L,45.00880,-69.06619,188,,,,,,,,,X,
280,149.141,10/12/2018,L,45.00880,-69.06619,240,,,,,,,,,,
280,149.141,10/15/2018,L,45.00527,-69.05909,203,,,,,,,,,,
280,149.141,10/22/2018,L,45.00962,-69.06970,197,,,,,,,,,,
280,149.141,10/30/2018,L,45.00782,-69.06192,300,,,,,,,,,,
280,149.141,11/5/2018,L,45.00908,-69.06667,194,,,,,,,,,,
280,149.141,11/12/2018,,45.00802,-69.06264,266,,,,,,,,,,
280,149.141,11/21/2018,L,45.00632,-69.09814,80,,,,,,,,,,
280,149.141,11/30/2018,L,45.00786,-69.06190,,,,,,,,,,,
280,149.141,12/2/2018,L,45.00389,-69.05774,308,,,,,,,,,,
280,149.141,12/10/2018,,45.00824,-69.06203,298,,,,,,,,,,
280,149.141,12/20/2018,,45.00787,-69.06190,249,,,,,,,"Sout of 94, off hillside",,,
280,149.139,12/24/2018,L,45.01135,-69.07403,232,,,,,,,,,,
280,149.139,12/31/2018,L,45.00768,-69.06177,280,,,,,,,,,,
280,149.139,1/10/2019,L,45.01361,-69.00670,275,,,,,,,,,Y,
280,149.139,1/17/2019,L,45.00981,-69.07015,269,,,,,,,,,,
280,149.139,1/25/2019,L,45.00786,-69.06186,263,,,,,,,,,N,
280,149.139,1/29/2019,L,45.00786,-69.06186,270,,,,,,,,,N,
280,149.141,2/14/2019,L,44.99928,-69.05445,90,,,,,,,,,Y,
280,149.139,2/20/2019,L,45.00787,-69.06191,274,,,,,,,,,,
280,149.139,2/27/2019,L,45.00787,-69.06191,267,,,,,,,,,,
280,149.139,3/6/2019,L,45.00787,-69.06191,257,,,,,,,,,,
280,149.139,3/14/2019,L,44.92742,-69.05389,135,,,Y,,,,,,,
280,149.139,3/18/2019,L,44.92742,-69.05389,47,,,,,,,,,,
280,149.139,3/26/2019,L,45.01457,-69.07919,278,,,,,,,,,,
280,149.139,5/2/2019,L,45.00696,-69.06071,,,,,,,,,,Y,
280,149.139,5/11/2019,L,45.00494,-69.10072,,,,,,,,,,N,
280,149.139,5/13/2019,L,45.00494,-69.10072,,,,,,,,,,Y,
280,149.139,5/21/2019,L,45.00494,-69.10072,,,,,,,,,,N,
280,149.139,6/4/2019,L,45.00748,-69.07145,,,,,,,,,,Y,
280,149.139,6/12/2019,L,45.00748,-69.07145,,,,,,,,,,Y,
280,149.139,6/20/2019,L,45.00625,-69.05997,,,,,,,,,,N,
280,149.139,6/24/2019,L,45.00891,-69.06623,,,,,,,,,,Y,
280,149.139,6/27/2019,L,45.00067,-69.05492,,,,,,,,,,Y,
280,149.139,7/2/2019,,45.00785,-69.06193,216,,,,,,,,,,
280,149.139,8/5/2019,,,,,,,,,,,"GPS Transmitter stopped taking points, then VHF Died. Not actually retrieved",Y,,
281,149.333,2/22/2018,L,44.98483,-69.13674,,,,,,,,,,,
281,149.333,3/1/2018,L,44.98471,-69.13633,,,,,,,,,,,
281,149.333,3/7/2018,L,44.98497,-69.13661,,,,,,,,,,,
281,149.333,3/17/2018,L,49.98475,-69.13670,,,,,,,,,,,
281,149.333,3/20/2018,L,44.98483,-69.13679,SE,,,,,,,,,,
281,149.333,3/29/2018,L,44.98477,-69.13664,,,,,,,,,,,
281,149.333,4/3/2018,L,44.98490,-69.13654,SW,,,,,,,,,,
281,149.333,4/9/2018,L,44.98491,-69.13672,N,,,,,,,,,,
281,149.333,4/16/2018,L,488936.00000,4981328.00000,240,1488645,4981118,236,488308,4979551,351,,,,
281,149.333,4/19/2018,L,,,,,,,,,,,,,
281,149.333,4/23/2018,L,488413.00000,4979552.00000,311,488800,4979951,278,,,,,,,
281,149.333,4/25/2018,L,488309.00000,4979556.00000,345,488792,4979850,298,,,,,,,
281,149.333,4/28/2018,L,488309.00000,4979556.00000,345,488792,4979850,298,,,,,,,
281,149.333,5/1/2018,L,488309.00000,4979556.00000,345,488792,4979850,298,,,,,,,
281,149.333,5/3/2018,L,488367.00000,4980071.00000,283,488331,4980009,321,488095,4979794,31,,,,
281,149.333,5/7/2018,L,44.97122,-69.15103,342,44.97231,69.15233,48,44.97292,69.15245,78,,,,
281,149.333,5/7/2018,L,,,,,,,,,,,,,
281,149.333,5/8/2018,L,44.97122,-69.15103,342,44.97231,69.15233,48,44.97292,69.15245,78,,,,
281,149.333,5/9/2018,L,44.71486,-69.15100,31,44.97344,69.13531,321,44.97398,69.14742,283,,,,
281,149.333,5/11/2018,L,44.71486,-69.15100,22,44.97344,69.13531,310,44.97398,69.14742,138,,,,
281,149.333,5/14/2018,L,44.71486,-69.15100,28,44.97344,69.13531,320,44.97398,69.14742,126,,,,
281,149.333,5/16/2018,L,44.97251,-69.15111,20,44.97298,69.15249,80,44.97405,69.15104,198,,,,
281,149.333,5/18/2018,L,44.97251,-69.15111,20,44.97298,69.15249,80,44.97405,69.15104,198,,,,
281,149.333,5/21/2018,L,44.97251,-69.15111,20,44.97298,69.15249,80,44.97405,69.15104,198,,,,
281,149.333,5/24/2018,L,44.97355,-69.15102,0,,,,,,,FLUSHED OFF NEST,,,
281,149.333,5/25/2018,L,44.97330,-69.15107,25,,,,,,,,,,
281,149.333,5/28/2018,L,44.97330,-69.15107,25,,,,,,,,,,
281,149.333,5/30/2018,L,44.97330,-69.15107,25,,,,,,,,,,
281,149.333,6/1/2018,L,44.97330,-69.15107,25,,,,,,,,,,
281,149.333,6/3/2018,L,44.97330,-69.15107,25,,,,,,,,,,
281,149.333,6/4/2018,L,44.97227,-69.15225,295,,,,,,,NEST HATCHED,,,
281,149.333,6/6/2018,L,44.97202,-69.15694,72,44.9725,69.15386,243,,,,,,,
281,149.333,6/8/2018,L,44.97110,-69.15706,294,44.9713,69.15729,255,44.97076,69.15793,38,,,,
281,149.333,6/11/2018,L,44.97249,-69.15738,0,,,,,,,SAW HEN- POTENTIAL CHICKS IN TALL VEG,,,
281,149.333,6/13/2018,L,44.96965,-69.15958,47,44.96969,69.15883,336,,,,,,,
281,149.333,6/15/2018,L,44.97188,-69.15721,141,44.97127,69.15711,43,44.97117,69.75656,4,,,,
281,149.333,6/18/2018,L,44.97110,-69.15711,38,44.97128,-69.15653,328,,,,,,,
281,149.333,6/20/2018,L,44.97188,-69.15722,88,44.970127,-69.15711,273,44.97182,-69.157189,163,,,,
281,149.333,6/22/2018,L,44.97188,-69.15722,329,44.97203,-69.15722,258,44.97182,-69.157189,284,,,,
281,149.333,6/25/2018,L,44.97188,-69.15722,8,44.97127,-69.15711,310,44.97182,-69.157189,172,,,,
281,149.333,6/27/2018,L,44.97188,-69.15722,105,44.97127,-69.15711,176,,,,,,,
281,149.334,7/4/2018,L,44.98431,-69.15327,165,,,,,,,,,,
281,149.334,7/9/2018,L,44.98432,-69.15338,100,,,,,,,,,,
281,149.334,7/16/2018,L,44.96901,-69.15038,50,,,,,,,,,,
281,149.334,7/26/2018,L,44.96834,-69.15088,344,,,,,,,field /woods,,,
281,149.334,7/31/2018,L,44.96901,-69.15090,29,,,,,,,,,,
281,149.334,8/10/2018,L,44.96900,-69.14996,42,,,,,,,,,,
281,149.334,8/13/2018,L,44.98414,-69.15470,190,,,,,,,,,,
281,149.334,8/22/2018,L,,,,,,,,,,,,,
281,149.334,8/27/2018,L,,,,,,,,,,,,,
281,149.334,9/3/2018,L,44.96853,-69.15380,315,,,,,,,,,,
281,149.334,9/10/2018,L,44.98438,-69.15272,180,,,,,,,,,,
281,149.334,9/18/2018,L,44.98441,-69.15272,180,,,,,,,,,,
281,149.334,9/24/2018,L,44.97736,-69.14313,227,,,,,,,,,,
281,149.334,10/1/2018,L,44.98471,-69.13649,236,,,,,,,,,,
281,149.334,10/12/2018,L,44.98442,-69.15240,120,,,,,,,,,,
281,149.334,10/15/2018,L,44.98630,-69.14499,21,,,,,,,,,,
281,149.334,10/22/2018,L,44.98487,-69.13663,308,,,,,,,,,,
281,149.334,10/30/2018,L,44.98537,-69.14553,180,,,,,,,,,,
281,149.334,11/5/2018,L,44.98487,-69.13662,353,,,,,,,,,,
281,149.334,11/12/2018,L,44.98408,-69.13081,30,,,,,,,,,,
281,149.334,11/21/2018,L,44.98437,-69.15285,180,,,,,,,,,,
281,149.334,11/26/2018,L,44.97013,-69.12888,302,,,,,,,,,,
281,149.334,12/2/2018,L,44.97023,-69.13034,101,,,,,,,,,,
281,149.334,12/10/2018,L,44.97083,-69.13766,141,,,,,,,,,,
281,149.334,12/20/2018,L,44.98450,-69.15182,147,,,,,,,south of cedar hill rd,,,
281,149.332,12/24/2018,L,44.98626,-69.14510,100,,,,,,,,,,
281,149.332,12/31/2018,L,44.96935,-69.12263,330,,,,,,,,,,
281,149.333,1/10/2019,D,,,,,,,,,,,,,
281,149.333,1/19/2019,,44.97801,-69.14497,-,,,,,,D,Transmitter intact. Harness broken with very clean edges. Only a few feathers found with transmitter (dug down to bare ground),Y,,
283,149.613,3/27/2018,L,45.08113,-68.89517,E,,,,,,,,,,
283,149.613,4/3/2018,L,45.08133,-68.89676,E,,,,,,,,,,
283,149.613,4/9/2018,L,45.08130,-68.89676,NE,,,,,,,,,,
283,149.613,4/17/2018,L,508176.00000,4991918.00000,93,509563,4991602,43,510441,4991467,2,,,,
283,149.613,4/20/2018,L,509552.00000,4991515.00000,248,510394,4991474,348,509022,4991197,72,,,,
283,149.613,4/23/2018,L,509542.00000,4991453.00000,29,,,,,,,,,,
283,149.613,4/27/2018,L,509542.00000,4991515.00000,280,,,,,,,,,,
283,149.613,5/10/2018,L,501703.00000,4987426.00000,68,,,,,,,,,,
283,149.613,5/14/2018,L,501569.00000,4988138.00000,322,,,,,,,,,,
283,149.613,7/9/2018,NA,,,,,,,,,,,,,
283,149.614,7/16/2018,NA,,,,,,,,,,,,,
283,149.614,7/31/2018,NA,,,,,,,,,,,,,
283,149.614,8/13/2018,NA,,,,,,,,,,,,,
283,149.614,8/22/2018,NA,,,,,,,,,,,,,
283,149.614,10/26/2018,L,45.24026,-69.04520,340,,,,,,,,,,
283,149.614,11/21/2018,L,45.23209,-69.07780,350,,,,,,,,,,
283,149.614,11/26/2018,L,45.23011,-69.08978,54,,,,,,,,,,
283,149.614,12/2/2018,L,45.23095,-69.08344,179,,,,,,,,,,
283,149.614,12/12/2018,L,45.23142,-69.08023,90,,,,,,,,,,
283,149.614,12/20/2018,L,45.23204,-69.07771,200,,,,,,,South of 6,,,
283,149.614,12/24/2018,L,45.23143,-69.08029,230,,,,,,,,,,
283,149.614,12/31/2018,L,45.22134,-69.09054,100,,,,,,,,,,
283,149.612,1/10/2019,L,45.23088,-69.08411,40,,,,,,,,,,
283,149.612,1/17/2019,L,45.23335,-69.07153,345,,,,,,,,,,
283,149.612,1/23/2019,L,45.23335,-69.07153,37,,,,,,,,,,
283,149.612,1/30/2019,L,45.23335,-69.07153,233,,,,,,,Seen heading to bait pile,,,
283,149.612,2/20/2019,L,45.23717,-69.05220,6,,,,,,,,,,
283,149.612,2/27/2019,L,45.23717,-69.05220,19,,,,,,,,,,
283,149.612,3/6/2019,L,45.23717,-69.05220,352,,,,,,,,,,
283,149.612,3/14/2019,L,45.24429,-69.05126,,Saw Flock,,,,,,,,,
283,149.612,3/18/2019,L,45.23717,-69.05220,316,,,,,,,,,,
283,149.612,3/26/2019,L,45.26363,-69.05624,315,,,,,,,,,,
283,149.612,4/10/2019,L,45.24682,-69.05185,,,,,,,,Visual behind home,,,
283,149.612,4/17/2019,L,45.24496,-69.05151,350,,,,,,,,,,
283,149.612,4/25/2019,L,45.25432,-69.06415,52,,,,,,,,,,
283,149.612,4/30/2019,L,45.24682,-69.15185,321,,,,,,,,,,
283,149.612,5/6/2019,L,45.25690,-69.05241,228,45.24627,69.05249,303,,,,Landowner had just seen with one other hen,,,
283,149.612,5/11/2019,L,45.24702,-69.05316,324,,,,,,,"Obviously moving, quickly",,,
283,149.612,5/13/2019,L,45.25425,-69.06399,186,,,,,,,,,,
283,149.612,5/16/2019,L,45.25355,-69.00624,,,,,,,,Seen in woods with at least one other turkey,,,
283,149.612,5/21/2019,L,45.25364,-69.06796,188,,,,,,,,,,
283,149.612,5/23/2019,L,45.25246,-69.06818,187,,,,,,,,,,
283,149.612,5/27/2019,L,45.25246,-69.06818,192,,,,,,,,,,
283,149.612,5/30/2019,L,45.25131,-69.06822,8,,,,,,,,,,
283,149.612,6/3/2019,L,45.25131,-69.06822,12,,,,,,,,,,
283,149.612,6/5/2019,L,45.25176,-69.06822,236,,,,,,,,,,
283,149.612,6/7/2019,L,45.25176,-69.06822,230,,,,,,,,,,
283,149.612,6/10/2019,L,45.25176,-69.06822,236,,,,,,,,,,
283,149.612,6/13/2019,L,45.25176,-69.06822,239,,,,,,,,,,
283,149.612,6/17/2019,L,45.25148,-69.06824,flushed,,,,,,,Flushed and floated eggs,,,
283,149.612,6/18/2019,L,45.25148,-69.06824,nest,,,,,,,,,,
283,149.612,6/20/2019,L,45.25148,-69.06824,nest,,,,,,,,,,
283,149.612,6/24/2019,L,45.25148,-69.06824,nest,,,,,,,,,,
283,149.612,6/27/2019,L,45.25148,-69.06824,nest,,,,,,,,,,
283,149.611,7/2/2019,L,45.25337,-69.07115,150,,,,,,,,,,
283,149.612,7/4/2019,L,45.25303,-69.06963,80,,,,,,,,,,
283,149.612,7/8/2019,L,45.25335,-69.07114,243,,,,,,,,,,
283,149.612,7/10/2019,L,45.25429,-69.06437,157,,,,,,,,,,
